playerID,birthdate,weight,height,bats,throws
deloslu01,1966-12-29,92.98636,1.9558,R,R
deloslu02,1977-11-01,97.975872,1.8796,R,R
delosva01,1972-10-06,102.0582,1.8796,L,L
deltomi01,1972-06-22,72.57472,1.8541999999999998,R,R
delucri01,1964-10-07,83.91452,1.8288,R,R
demertr01,1994-09-30,81.64656,1.8288,R,R
dempsri01,1949-09-13,86.18248,1.8288,R,R
dempsry01,1977-05-03,97.52228,1.8796,R,R
dendema01,1987-08-10,95.25431999999999,1.8796,L,L
denketr01,1985-08-05,92.98636,1.7526,R,R
denneky01,1977-07-27,86.18248,1.8796,R,R
dennyjo01,1952-11-08,83.91452,1.905,R,R
denorch01,1980-07-15,88.45044,1.8288,R,R
densodr01,1965-11-16,95.25431999999999,1.9558,B,R
depaujo01,1978-11-10,72.57472,1.8541999999999998,R,R
dernibo01,1957-01-05,72.57472,1.8288,R,R
derosma01,1975-02-26,97.52228,1.8541999999999998,R,R
desalma01,1980-09-11,81.64656,1.8288,R,R
descada01,1986-10-19,86.18248,1.778,L,R
desclan01,1990-04-18,90.7184,1.8541999999999998,R,R
deshaji01,1960-06-23,100.697424,1.9304,L,L
deshide01,1969-01-15,77.11064,1.8541999999999998,L,R
deshide02,1992-08-16,86.18248,1.7526,R,R
desiljo01,1967-09-30,87.543256,1.8288,R,R
desmoia01,1985-09-20,98.429464,1.905,R,R
despaod01,1987-04-04,90.7184,1.8288,R,R
desseel01,1971-01-13,90.7184,1.8034,R,R
destror01,1962-05-08,95.25431999999999,1.9304,B,R
dettmjo01,1970-03-04,83.91452,1.8288,R,R
detwiro01,1986-03-06,95.25431999999999,1.9558,R,L
devarce01,1969-09-22,79.3786,1.778,R,R
devench02,1990-11-13,99.336648,1.905,R,R
devermi01,1963-04-10,88.45044,1.8288,R,R
deverra01,1996-10-24,108.86207999999999,1.8288,L,R
devordo01,1977-12-14,97.52228,1.9304,L,L
devrico01,1985-02-12,81.64656,1.8541999999999998,R,R
dewilje01,1965-04-13,77.11064,1.8796,R,R
dewitbl01,1985-08-20,88.45044,1.8034,L,R
diamosc01,1986-07-30,92.98636,1.905,L,L
diamoth01,1983-04-06,113.398,1.905,R,R
diazal01,1968-10-05,79.3786,1.8034,B,R
diazal02,1990-08-01,88.45044,1.8541999999999998,R,R
diazar01,1987-02-12,86.18248,1.8288,R,R
diazbo01,1953-03-23,83.91452,1.8034,R,R
diazda01,1989-02-10,88.45044,1.778,R,R
diazed01,1964-02-08,70.30676,1.8288,R,R
diazed02,1971-09-29,72.57472,1.778,R,R
diazed03,1975-01-15,78.017824,1.8034,R,R
diazei01,1972-12-28,74.84268,1.778,R,R
diazel01,1990-11-17,101.151016,1.8541999999999998,R,R
diazfe01,1980-07-27,81.64656,1.8541999999999998,R,R
diazis01,1996-05-27,91.171992,1.8034,L,R
diazjo02,1985-04-10,70.30676,1.7526,R,R
diazju01,1974-02-19,122.016248,1.8796,R,R
diazju02,1988-12-12,99.79024,1.9304,L,R
diazma01,1962-01-10,65.77083999999999,1.778,R,R
diazma02,1978-03-03,97.52228,1.8288,R,R
diazmi01,1960-04-15,88.45044,1.8796,R,R
diazmi02,1994-11-28,101.604608,1.8288,R,R
diazro01,1983-09-19,99.79024,1.8034,R,R
diazvi01,1981-12-10,95.25431999999999,1.8288,R,R
diazya01,1991-08-08,97.52228,1.8796,R,R
dickeal01,1990-05-26,102.511792,1.8796,L,L
dickech01,1982-04-10,104.32616,1.9304,L,L
dickeco01,1989-05-22,90.7184,1.8541999999999998,L,R
dickera01,1974-10-29,97.52228,1.905,R,R
dicksbr01,1984-11-03,86.18248,1.9558,R,R
dicksja01,1973-03-30,86.18248,1.8288,L,R
dicksla01,1969-10-19,83.91452,1.8288,R,L
dicksok01,1990-02-09,99.79024,1.8034,R,R
dietrde01,1989-07-18,92.98636,1.8796,L,R
difelmi01,1969-05-28,92.98636,1.8796,R,R
difowi01,1992-04-02,90.7184,1.8034,B,R
diggibe01,1979-06-13,104.32616,2.0065999999999997,R,R
dillago01,1964-05-20,86.18248,1.8541999999999998,L,L
dillojo02,1975-08-02,95.25431999999999,1.8796,R,R
dinarle01,1979-09-19,99.79024,1.8796,L,L
dinini01,1993-07-27,81.64656,1.7271999999999998,R,R
dinkebr01,1983-11-10,88.45044,1.8034,L,R
dirksan01,1986-01-24,88.45044,1.8288,L,L
disarga01,1967-11-19,77.11064,1.8541999999999998,R,R
dishmgl01,1970-11-05,88.45044,1.8541999999999998,R,L
distebe01,1962-01-23,88.45044,1.8541999999999998,L,L
dixonbr01,1992-01-29,97.52228,1.8796,R,R
dixonke01,1960-10-17,75.296272,1.8034,B,R
dobbsgr01,1978-07-02,92.98636,1.8541999999999998,L,R
dobnara01,1995-01-17,104.32616,1.8541999999999998,R,R
doddto01,1958-08-15,86.18248,1.8288,R,R
dodsopa01,1959-10-11,95.25431999999999,1.9304,L,L
doherjo02,1967-06-11,86.18248,1.9304,R,R
dominan01,1975-10-30,99.79024,1.8288,R,R
dominch01,1986-11-22,106.59412,1.9304,R,R
dominju01,1980-05-18,81.64656,1.8796,R,R
dominma01,1989-08-28,99.79024,1.8796,R,R
donalja01,1984-09-04,88.45044,1.8541999999999998,R,R
donaljo02,1985-12-08,95.25431999999999,1.8541999999999998,R,R
donnech01,1966-04-21,83.91452,1.8288,L,R
dopsojo01,1963-07-14,92.98636,1.9304,L,R
doranbi02,1958-05-28,79.3786,1.8034,B,R
dornda01,1984-07-20,90.7184,1.8796,L,L
dorsebr01,1961-04-09,97.52228,1.905,R,R
dortame01,1982-01-15,72.57472,1.8034,R,R
dosteda01,1970-10-08,83.91452,1.778,R,R
doteloc01,1973-11-25,104.32616,1.8288,R,R
dotsori01,1959-01-10,86.18248,1.8541999999999998,R,R
doubrfe01,1987-10-23,108.86207999999999,1.8796,L,L
douglse01,1979-04-28,90.7184,1.9811999999999999,R,R
doumiry01,1981-04-03,99.79024,1.8541999999999998,B,R
dowdyky01,1993-02-03,88.45044,1.8541999999999998,R,R
dowelke01,1961-01-19,72.57472,1.7526,R,R
downibr01,1950-10-09,77.11064,1.778,R,R
downske01,1960-10-25,88.45044,1.9304,R,R
downsma01,1984-03-19,86.18248,1.8541999999999998,R,R
downssc01,1976-03-17,97.52228,1.8796,L,L
doziebr01,1987-05-15,90.7184,1.8034,R,R
doziedj01,1965-09-21,91.625584,1.8288,R,R
doziehu01,1991-08-22,99.79024,1.9304,R,R
drabedo01,1962-07-25,83.91452,1.8541999999999998,R,R
drabeky01,1987-12-08,92.98636,1.8796,R,R
dranske01,1975-04-16,88.45044,1.8796,R,R
drapemi01,1966-09-14,81.64656,1.8796,R,R
draveda01,1956-02-14,88.45044,1.8541999999999998,R,L
dreifda01,1972-05-03,92.98636,1.8796,R,R
dresery01,1976-04-05,111.13004,1.905,R,R
dresski01,1969-04-08,81.64656,1.8034,R,R
drewca01,1964-02-12,104.32616,1.9558,L,R
drewjd01,1975-11-20,90.7184,1.8541999999999998,L,R
drewst01,1983-03-16,99.79024,1.8288,L,R
drewti01,1978-08-31,88.45044,1.8541999999999998,R,R
dreyest01,1969-11-19,83.91452,1.905,R,R
driesda01,1951-07-29,84.821704,1.8034,L,R
drisktr01,1971-08-01,83.91452,1.8288,R,R
drummti01,1964-12-24,77.11064,1.905,R,R
drurybr01,1992-08-21,104.32616,1.8796,R,R
duboibr01,1967-04-18,74.84268,1.778,L,L
duboija01,1979-03-26,99.79024,1.9558,R,R
dubonma01,1994-07-19,78.471416,1.8288,R,R
duboser01,1976-05-15,104.32616,1.905,L,L
duceyro01,1965-05-24,79.3786,1.8796,L,R
duchsju01,1977-11-19,74.84268,1.905,R,R
duckwbr01,1976-01-23,97.52228,1.8796,R,R
dudalu01,1986-02-03,115.66596,1.9304,L,R
duensbr01,1983-02-22,90.7184,1.8288,L,L
duffety01,1990-12-27,99.79024,1.905,R,R
duffych01,1980-04-20,83.91452,1.778,L,L
duffyda01,1988-12-21,83.91452,1.905,L,L
duffyma01,1991-01-15,86.18248,1.8796,R,R
duggast01,1993-11-04,84.821704,1.8541999999999998,L,R
duggero01,1995-07-03,89.811216,1.8288,R,R
dukesel01,1984-06-26,102.0582,1.8796,R,R
dukeza01,1983-04-19,95.25431999999999,1.8796,L,L
dumatph01,1981-07-12,95.25431999999999,1.8796,R,L
duncach01,1981-05-05,95.25431999999999,1.9558,L,R
duncaje01,1978-12-09,81.64656,1.8796,L,L
duncama01,1963-03-13,72.57472,1.8288,R,R
duncash01,1979-09-29,97.52228,1.9558,R,R
dunnad01,1979-11-09,129.27372,1.9811999999999999,L,R
dunnemi01,1962-10-27,86.18248,1.9304,R,R
dunnju01,1995-09-22,83.91452,1.8796,R,R
dunnst02,1970-04-18,102.0582,1.9304,L,L
dunnto01,1970-07-29,99.79024,1.9558,R,R
dunstsh01,1963-03-21,79.3786,1.8541999999999998,R,R
dunwoto01,1975-04-11,86.18248,1.8541999999999998,L,L
duplajo01,1994-07-11,108.86207999999999,1.9304,L,R
durange01,1984-08-03,83.91452,1.778,R,R
duranlu01,1986-04-23,70.30676,1.7526,B,R
duranmi01,1969-09-14,90.7184,1.8796,R,R
durapmo01,1992-03-27,86.18248,1.778,R,R
durazer01,1974-01-23,108.86207999999999,1.905,L,L
durbich01,1977-12-03,102.0582,1.8796,R,R
durbijd01,1982-02-24,95.25431999999999,1.8288,R,R
durhale01,1957-07-31,83.91452,1.8541999999999998,L,L
durhara01,1971-11-30,77.11064,1.7271999999999998,B,R
durritr01,1975-08-27,83.91452,1.778,R,R
duvalad01,1988-09-04,97.52228,1.8541999999999998,R,R
dwyerji01,1950-06-03,74.84268,1.778,L,L
dyeje01,1974-01-28,95.25431999999999,1.9304,R,R
dyermi01,1966-09-08,88.45044,1.905,R,R
dykstal01,1987-05-21,97.52228,1.9558,L,R
dykstle01,1963-02-10,72.57472,1.778,L,L
dysonja01,1984-08-15,74.84268,1.7526,L,R
dysonsa01,1988-05-07,96.161504,1.8541999999999998,R,R
easleda01,1969-11-11,70.30676,1.8034,R,R
easleed01,1985-12-21,97.52228,1.8288,R,R
easlemi01,1950-11-29,86.18248,1.8288,L,R
eatonad01,1977-11-23,86.18248,1.8796,R,R
eatonad02,1988-12-06,79.83219199999999,1.7526,L,L
eavega01,1963-07-22,90.7184,1.9304,R,R
echevan01,1971-05-25,97.52228,1.9304,R,R
eckerde01,1954-10-03,86.18248,1.8796,R,R
eckstda01,1975-01-20,77.11064,1.6764,R,R
edensto01,1961-06-09,83.91452,1.905,R,R
edmanto01,1995-05-09,81.64656,1.778,B,R
edmonji01,1970-06-27,86.18248,1.8541999999999998,L,L
edwarmi02,1976-11-24,81.64656,1.8541999999999998,R,R
edwarwa01,1964-03-07,83.91452,1.9558,L,L
eenhoro01,1968-02-09,77.11064,1.905,R,R
eflinza01,1994-04-08,99.79024,1.9811999999999999,R,R
eibnebr01,1988-12-02,97.52228,1.9304,R,R
eickhje01,1990-07-02,111.583632,1.9304,R,R
eilanda01,1966-07-05,95.25431999999999,1.905,R,R
eisenji01,1959-04-18,81.64656,1.8034,L,L
elartsc01,1976-02-23,108.86207999999999,2.0065999999999997,R,R
eldrebr01,1980-07-12,122.46984,1.9811999999999999,R,R
eldreca01,1967-11-24,97.52228,1.9304,R,R
eliasro01,1988-08-01,92.98636,1.8541999999999998,L,L
elliodo01,1968-09-20,86.18248,1.9304,R,R
ellisaj01,1981-04-09,102.0582,1.8796,R,R
ellisja01,1978-04-04,81.64656,1.778,R,R
ellisma01,1977-06-06,86.18248,1.778,R,R
ellisro02,1970-12-15,99.79024,1.9558,R,R
ellsbja01,1983-09-11,88.45044,1.8541999999999998,L,L
ellswst01,1960-07-30,99.79024,2.032,R,R
elmorja01,1987-06-15,81.64656,1.778,R,R
elsteke01,1964-08-03,81.64656,1.8796,R,R
elyjo01,1986-05-13,95.25431999999999,1.8796,R,R
emausbr01,1986-03-28,92.98636,1.8288,R,R
embreal01,1970-01-23,83.91452,1.8796,L,L
encaran01,1969-04-18,81.64656,1.7271999999999998,R,R
encared01,1983-01-07,104.32616,1.8541999999999998,R,R
encarju01,1976-03-08,72.57472,1.8796,R,R
encarma01,1975-09-24,95.25431999999999,1.8796,R,R
engelad01,1991-12-09,99.79024,1.8796,R,R
engleda01,1956-11-30,95.25431999999999,1.905,R,R
ennisjo01,1979-10-17,99.79024,1.9558,R,R
ennsdi01,1991-05-16,95.25431999999999,1.8541999999999998,L,L
enrigba01,1986-03-30,99.79024,1.905,R,R
ensbemo01,1975-08-26,95.25431999999999,1.8796,R,R
eovalna01,1990-02-13,98.429464,1.8796,R,R
epparji01,1960-04-27,81.64656,1.8796,L,L
erickjo01,1967-09-16,99.79024,2.0065999999999997,R,R
erickma01,1975-07-30,86.18248,1.8034,L,R
ericksc01,1968-02-02,99.79024,1.9304,R,R
erlinro01,1990-10-08,90.7184,1.8034,R,L
erstada01,1974-06-04,88.45044,1.8796,L,L
ervinph01,1992-07-15,93.893544,1.778,R,R
esaskni01,1960-02-24,90.7184,1.905,R,R
escalfe01,1979-03-12,83.91452,1.8288,R,R
eschja01,1990-03-27,92.98636,1.905,R,R
escobal01,1978-09-06,83.91452,1.8541999999999998,R,R
escobal02,1986-12-16,92.98636,1.8541999999999998,R,R
escobed01,1989-01-05,83.91452,1.778,B,R
escobed02,1992-04-22,102.0582,1.8796,L,L
escobjo01,1960-10-30,63.50288,1.778,R,R
escobke01,1976-04-11,92.98636,1.8541999999999998,R,R
escobyu01,1982-11-02,97.52228,1.8796,R,R
eshelto01,1994-06-20,95.25431999999999,1.905,R,R
eshelva01,1969-05-22,92.98636,1.905,L,L
espinal01,1962-02-19,77.11064,1.8288,R,R
espinda01,1987-04-25,92.98636,1.8288,B,R
espinju01,1956-03-16,86.18248,1.8541999999999998,R,R
espinpa01,1987-01-10,97.52228,1.778,R,R
esposmi01,1981-09-27,86.18248,1.8288,R,R
espyce01,1963-01-20,88.45044,1.905,B,R
estalbo02,1974-08-23,90.7184,1.8541999999999998,R,R
estessh01,1973-02-18,83.91452,1.8796,R,L
estraho01,1975-10-19,83.91452,1.8541999999999998,L,L
estrajo01,1976-06-27,94.80072799999999,1.8034,B,R
estrama01,1983-07-05,81.64656,1.8288,R,R
estrath01,1996-02-22,83.91452,1.778,R,R
etherse01,1976-10-17,88.45044,1.8541999999999998,R,R
ethiean01,1982-04-10,95.25431999999999,1.8796,L,L
eusebto01,1967-04-27,81.64656,1.8796,R,R
evansda01,1947-05-26,90.7184,1.8796,L,R
evansdw01,1951-11-03,81.64656,1.8796,R,R
evansni01,1986-01-30,99.79024,1.8796,R,R
evansph01,1992-09-10,95.25431999999999,1.778,R,R
evanste01,1982-01-19,95.25431999999999,1.9304,R,R
evansto01,1974-07-09,90.7184,1.8541999999999998,R,R
evelada01,1983-10-29,106.59412,1.8541999999999998,L,L
everead01,1977-02-02,81.64656,1.8288,R,R
evereca01,1971-06-03,82.100152,1.8288,B,R
everito01,1983-04-20,124.7378,1.8288,R,R
exposlu01,1987-01-20,95.25431999999999,1.905,R,R
eyresc01,1972-05-30,72.57472,1.8541999999999998,L,L
eyrewi01,1978-07-21,106.59412,1.8288,R,R
fabrejo01,1970-03-13,92.98636,1.905,L,R
faheybr01,1981-01-18,72.57472,1.8796,L,R
fajarhe01,1970-11-16,83.91452,1.9304,R,R
faluir01,1983-06-06,83.91452,1.7526,B,R
familje01,1989-10-10,108.86207999999999,1.905,R,R
faneyri01,1969-05-31,77.11064,1.8288,R,R
fanslst01,1965-02-12,81.64656,1.8034,R,R
fariaja01,1993-07-30,104.32616,1.9304,R,R
fariepa01,1965-02-20,74.84268,1.778,R,R
farismo01,1967-10-13,81.64656,1.9304,R,R
farmebu01,1991-02-20,105.233344,1.9304,L,R
farmeho01,1966-11-18,83.91452,1.905,R,R
farmeky01,1990-08-17,92.98636,1.8288,R,R
farmemi01,1968-07-03,87.543256,1.8541999999999998,B,L
farnsky01,1976-04-14,104.32616,1.9304,R,R
farrejo03,1962-08-04,95.25431999999999,1.9304,R,R
farrelu01,1991-06-07,90.7184,1.9811999999999999,L,R
farrst01,1956-12-12,89.811216,1.778,R,R
fasansa01,1971-08-10,99.79024,1.8796,R,R
fasseje01,1963-01-05,81.64656,1.8541999999999998,L,L
feathta01,1989-10-08,83.91452,1.8541999999999998,R,R
febleca01,1976-05-24,77.11064,1.8034,R,R
feddeer01,1993-02-25,90.7184,1.9304,R,R
federti01,1987-08-05,97.52228,1.778,R,R
feierry01,1985-08-22,102.0582,1.905,L,L
feldemi01,1961-11-18,72.57472,1.7271999999999998,B,R
feldmsc01,1983-02-07,102.0582,1.9811999999999999,L,R
felicje01,1979-06-06,86.18248,1.778,L,L
felixju01,1967-10-03,77.11064,1.8288,B,R
felizmi01,1993-06-28,108.86207999999999,1.9304,R,R
felizne01,1988-05-02,106.59412,1.905,R,R
felizpe01,1975-04-27,95.25431999999999,1.8541999999999998,R,R
ferguca01,1996-07-02,102.511792,1.905,R,L
fermife01,1963-10-09,72.57472,1.8034,R,R
fernaal01,1969-08-13,90.7184,1.8796,R,R
fernaja01,1972-02-02,101.151016,1.8796,R,R
fernajo01,1974-11-02,99.79024,1.905,R,R
fernajo02,1992-07-31,108.86207999999999,1.905,R,R
fernajo03,1988-04-27,83.91452,1.778,L,R
fernaos01,1966-11-04,86.18248,1.8796,R,R
fernasi01,1962-10-12,99.79024,1.8541999999999998,L,L
fernato01,1962-06-30,74.84268,1.8796,B,R
festama01,1993-03-11,88.45044,1.8541999999999998,R,R
fettemi01,1964-12-19,90.7184,1.9304,R,R
fickro01,1974-03-15,85.728888,1.8541999999999998,L,R
fieldbr01,1960-10-06,83.91452,1.8288,L,R
fieldce01,1963-09-21,104.32616,1.905,R,R
fieldjo02,1982-12-14,102.0582,1.8796,R,R
fieldjo04,1992-02-20,88.45044,1.778,R,R
fieldpr01,1984-05-09,124.7378,1.8034,L,R
fieldth01,1987-02-22,83.91452,1.778,R,R
fiersmi01,1985-06-15,95.707912,1.8796,R,R
fifest01,1986-10-04,102.0582,1.905,R,R
figaral01,1984-07-07,86.18248,1.8288,R,R
figgami01,1970-07-31,90.7184,1.8288,R,R
figgich01,1978-01-22,81.64656,1.7271999999999998,B,R
figuebi01,1964-02-07,77.11064,1.778,R,R
figueco01,1987-06-30,83.91452,1.778,L,R
figuelu01,1974-02-16,74.84268,1.7526,B,R
figuene01,1974-05-18,83.91452,1.8541999999999998,B,R
filerto01,1956-12-01,88.45044,1.8541999999999998,R,R
fillmhe01,1994-05-16,88.45044,1.8541999999999998,R,R
filsope01,1958-09-28,88.45044,1.8796,B,L
fimplja01,1959-02-10,83.91452,1.8796,R,R
finlech01,1962-11-26,99.79024,1.9811999999999999,L,L
finlest01,1965-03-12,79.3786,1.8796,L,L
finnebr01,1993-04-14,89.811216,1.8034,L,L
finnvga01,1968-03-11,88.45044,1.9558,R,R
fioreje01,1983-04-14,83.91452,1.8541999999999998,L,R
fioreto01,1971-10-12,95.25431999999999,1.9304,R,R
fireost01,1957-06-06,88.45044,1.8796,B,R
fischje01,1963-08-17,83.91452,1.905,R,R
fischmi01,1955-09-13,74.84268,1.8541999999999998,R,R
fishebr01,1962-03-18,95.25431999999999,1.9304,R,R
fishede01,1993-08-21,97.52228,1.905,L,R
fishejo01,1962-11-08,83.91452,1.8034,R,R
fiskca01,1947-12-26,90.7184,1.905,R,R
fistedo01,1984-02-04,95.25431999999999,2.032,L,R
fitzgmi02,1960-07-13,83.91452,1.8288,R,R
fitzgmi03,1964-03-28,88.904032,1.8541999999999998,R,R
flaheja01,1995-10-15,102.0582,1.9304,R,R
flahejo01,1967-10-21,88.45044,1.8541999999999998,R,R
flahery01,1986-07-27,92.98636,1.905,L,R
flanami01,1951-12-16,83.91452,1.8288,L,L
flandyo01,1986-01-27,81.64656,1.8796,L,L
flannti01,1957-09-29,79.3786,1.8034,L,R
flemida01,1969-11-07,90.7184,1.905,L,L
flenehu01,1969-02-25,79.3786,1.8034,B,L
fletcda01,1966-10-03,88.45044,1.8796,L,R
fletcda02,1994-05-31,83.91452,1.7526,R,R
fletcsc01,1958-07-30,76.203456,1.8034,R,R
flexech01,1994-07-01,113.398,1.905,R,R
florake01,1969-06-10,81.64656,1.8288,R,R
floreje02,1984-10-26,95.25431999999999,1.8541999999999998,R,R
florejo01,1973-06-28,81.64656,1.8034,R,R
floreke01,1991-11-24,88.45044,1.8796,R,R
florera01,1975-07-31,86.18248,1.8288,L,L
florera02,1992-03-26,86.18248,1.778,L,L
florewi01,1991-08-06,96.615096,1.8796,R,R
floribr01,1970-05-21,83.91452,1.8288,R,R
floripe01,1986-12-10,83.91452,1.8796,B,R
flowety01,1986-01-24,117.93392,1.9304,R,R
floydcl01,1972-12-05,99.79024,1.9558,L,R
floydga01,1983-01-27,111.13004,1.9304,R,R
flynnbr01,1990-04-19,111.13004,2.032,L,L
foggjo01,1976-12-13,92.98636,1.8796,R,R
foleyto02,1959-09-09,79.3786,1.8541999999999998,L,R
foltymi01,1991-10-07,88.45044,1.9304,R,R
fontano01,1991-06-06,88.45044,1.8034,L,R
fontejo01,1977-03-20,83.91452,1.8796,R,R
fontemi01,1980-06-09,74.84268,1.7526,L,R
fontwi01,1990-05-24,115.66596,1.9304,R,R
fonvich01,1971-03-05,70.30676,1.6764,B,R
foppeje01,1980-07-10,95.25431999999999,1.9811999999999999,R,R
forbepj01,1967-09-22,72.57472,1.778,R,R
fordbe01,1975-08-15,90.7184,2.0065999999999997,R,R
fordcu01,1960-10-11,68.0388,1.778,L,R
fordhto01,1974-02-20,95.25431999999999,1.8796,L,L
fordle01,1976-08-12,90.7184,1.8288,R,R
fordma01,1981-04-08,77.11064,1.8541999999999998,B,L
fordmi01,1992-07-04,102.0582,1.8288,L,R
fordybr01,1970-05-07,83.91452,1.8541999999999998,R,R
forscbo01,1950-01-13,90.7184,1.9304,R,R
forsylo01,1987-01-14,88.45044,1.8541999999999998,R,R
fortuti01,1962-04-11,88.45044,1.8541999999999998,L,L
fossuca01,1978-01-06,72.57472,1.8541999999999998,L,L
fostege01,1948-12-01,81.64656,1.8541999999999998,R,R
fosteke01,1969-01-13,72.57472,1.8541999999999998,R,R
fostest01,1966-08-16,81.64656,1.8288,R,R
foulkke01,1972-10-19,88.45044,1.8288,R,R
fowlede01,1986-03-22,92.98636,1.9558,B,R
fowledu01,1994-12-29,89.811216,1.8288,L,L
foxan01,1971-01-12,92.98636,1.9304,L,R
foxer01,1963-08-15,81.64656,1.778,B,L
foxja02,1982-07-20,99.79024,1.8288,R,R
foxma01,1982-12-04,86.18248,1.905,R,R
fraleja01,1995-05-25,88.45044,1.8288,L,L
francbe01,1981-10-23,88.45044,1.8541999999999998,R,R
francje01,1981-01-08,99.79024,1.9558,L,L
francje02,1984-01-08,102.0582,1.9304,R,R
francju01,1958-08-23,72.57472,1.8288,R,R
francju02,1987-06-24,111.13004,1.8796,L,R
francma01,1969-08-19,90.7184,1.8796,L,R
francma02,1992-08-26,102.0582,1.8541999999999998,R,R
francte01,1959-04-22,86.18248,1.8541999999999998,L,L
francty01,1994-07-13,98.429464,1.8034,R,R
frandke01,1982-05-24,86.18248,1.8288,R,R
frankmi01,1972-04-25,92.98636,1.8288,B,R
frankmi02,1974-01-14,83.91452,1.8796,L,L
frankni01,1991-03-02,86.18248,1.8541999999999998,B,R
frankry01,1973-03-05,86.18248,1.905,R,R
frankwa01,1974-03-09,88.45044,1.8796,L,L
frascjo01,1970-02-04,90.7184,1.8541999999999998,R,R
frasewi01,1964-05-26,90.7184,1.8541999999999998,R,R
fraziad01,1991-12-14,83.91452,1.778,L,R
frazicl01,1994-09-06,96.161504,1.8034,R,R
frazije01,1982-08-10,88.45044,1.905,R,R
frazilo01,1965-01-26,79.3786,1.8796,B,R
frazito01,1986-02-12,99.79024,1.905,R,R
freelky01,1993-05-14,92.532768,1.9304,L,L
freelry01,1976-03-08,83.91452,1.778,R,R
freemch01,1979-10-20,90.7184,1.8796,R,R
freemfr01,1989-09-12,99.79024,1.9558,L,R
freemla01,1963-02-18,77.11064,1.7526,L,L
freemma02,1963-04-10,90.7184,2.0065999999999997,R,R
freemmi01,1987-08-04,88.45044,1.8288,L,R
freesda01,1983-04-28,96.615096,1.8796,R,R
freimna01,1986-12-31,111.13004,2.032,R,R
freiral01,1974-08-23,102.0582,1.8796,R,R
freitda01,1989-03-18,113.398,1.8796,R,R
frenclu01,1985-09-13,99.79024,1.9304,L,L
friasca01,1989-11-13,88.45044,1.9304,R,R
friasha01,1973-12-05,72.57472,1.8288,B,R
friedch01,1987-07-08,100.697424,1.9304,R,L
friedma01,1994-01-18,86.18248,1.9304,L,L
frobedo01,1959-06-06,88.904032,1.9304,L,R
fryeje01,1966-08-31,81.64656,1.7526,R,R
fryerer01,1985-08-26,97.52228,1.8796,R,R
fryja01,1993-07-09,99.79024,1.8541999999999998,L,L
frymatr01,1969-03-25,81.64656,1.8541999999999998,R,R
fuentjo01,1993-02-19,94.80072799999999,1.8796,R,R
fuentre01,1991-02-12,72.57472,1.8288,L,L
fukudko01,1977-04-26,90.7184,1.8288,L,R
fuldsa01,1981-11-20,81.64656,1.7526,L,L
fullmbr01,1975-01-17,83.91452,1.8541999999999998,L,R
fulmeca01,1993-12-13,97.52228,1.8288,R,R
fulmemi01,1993-03-15,111.583632,1.905,R,R
fultzaa01,1973-09-04,88.904032,1.8288,L,L
furbuch01,1986-04-11,97.52228,1.9558,L,L
furcara01,1977-10-24,88.45044,1.7271999999999998,B,R
furmajj01,1979-07-31,86.18248,1.8288,R,R
fussech01,1976-05-19,83.91452,1.8796,R,R
fyhrimi01,1969-12-09,86.18248,1.8796,R,R
gabbaka01,1982-04-08,90.7184,1.905,L,L
gabinar01,1983-08-31,95.25431999999999,1.905,R,R
gaettga01,1958-08-19,81.64656,1.8288,R,R
gagneer01,1976-01-07,88.45044,1.8796,R,R
gagnegr01,1961-11-12,83.91452,1.8034,R,R
gagnodr01,1990-06-26,97.52228,1.9304,R,R
gaineja01,1966-10-08,86.18248,1.8288,L,L
gainety01,1960-12-25,86.18248,1.8541999999999998,L,R
gakelda01,1964-05-01,97.52228,1.9811999999999999,R,R
galaran01,1961-06-18,106.59412,1.905,R,R
galarar01,1982-01-15,104.32616,1.905,R,R
galero01,1988-02-22,83.91452,1.8541999999999998,R,R
gallaca01,1992-12-06,104.32616,1.905,R,R
gallada01,1960-09-20,81.64656,1.8288,R,R
gallase01,1985-12-30,99.79024,1.8796,R,R
gallayo01,1986-02-27,92.98636,1.8796,R,R
gallemi01,1960-10-31,72.57472,1.7271999999999998,R,R
galleza01,1995-08-03,89.811216,1.8796,R,R
galljo01,1978-04-02,88.45044,1.8288,R,R
gallois01,1989-10-10,92.98636,1.8796,R,R
gallojo01,1993-11-19,113.398,1.9558,L,R
galvifr01,1989-11-14,88.45044,1.778,B,R
gamelbe01,1992-05-17,80.28578399999999,1.8034,L,L
gamelma01,1985-07-26,99.79024,1.8541999999999998,L,R
gantjo01,1992-08-06,90.7184,1.9304,R,R
gantnji01,1953-01-05,81.64656,1.8288,L,R
gantro01,1965-03-02,78.017824,1.8288,R,R
garabed01,1976-12-02,84.368112,1.7271999999999998,B,R
garbeba01,1956-12-04,77.11064,1.778,R,R
garcefr01,1990-01-17,79.3786,1.8034,L,L
garciad01,1985-04-12,92.98636,1.7526,R,R
garciad02,1993-03-02,92.98636,1.8541999999999998,R,R
garciam01,1975-05-20,72.57472,1.778,R,R
garciar01,1993-01-12,103.418976,1.8541999999999998,R,R
garciav01,1991-06-12,113.398,1.9304,R,R
garcica01,1967-10-15,83.91452,1.8541999999999998,R,R
garcida01,1957-02-07,74.84268,1.8541999999999998,R,R
garcida03,1980-04-12,81.64656,1.8288,R,R
